rule_key,module,family,language,title,severity,finding_kind,source_of_truth,pack_display_name,bootstrap_resource,active
quantum.arq-q-0647-kotlin,quantum,arq-q-0647-kotlin,kotlin,XMLDSIG / SAML / WS-Security Inventory (OpenSAML/Santuario/WSS4J),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0648-kotlin,quantum,arq-q-0648-kotlin,kotlin,XMLDSIG Weak Algorithm (rsa-sha1/sha1 digest),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0649-kotlin,quantum,arq-q-0649-kotlin,kotlin,PQC Library Inventory (BouncyCastle PQC),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0650-kotlin,quantum,arq-q-0650-kotlin,kotlin,Weak KDF (PBKDF2 low iterations),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0653-ruby,quantum,arq-q-0653-ruby,ruby,TLS Trust Bypass,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0654-ruby,quantum,arq-q-0654-ruby,ruby,TLS Weak Protocol,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0655-ruby,quantum,arq-q-0655-ruby,ruby,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0656-ruby,quantum,arq-q-0656-ruby,ruby,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0657-ruby,quantum,arq-q-0657-ruby,ruby,Weak Cipher (DES/3DES/RC4),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0658-ruby,quantum,arq-q-0658-ruby,ruby,Insecure Mode (ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0659-ruby,quantum,arq-q-0659-ruby,ruby,Legacy RSA Key Size (<=1024),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0660-ruby,quantum,arq-q-0660-ruby,ruby,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0661-ruby,quantum,arq-q-0661-ruby,ruby,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0662-ruby,quantum,arq-q-0662-ruby,ruby,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0663-ruby,quantum,arq-q-0663-ruby,ruby,JWT alg=none / verification disabled,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0664-ruby,quantum,arq-q-0664-ruby,ruby,JWT RS/ES inventory,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0665-ruby,quantum,arq-q-0665-ruby,ruby,Weak KDF (Ruby OpenSSL PBKDF2 low iterations),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0669-ruby,quantum,arq-q-0669-ruby,ruby,XMLDSIG / SAML Inventory (ruby-saml/xmlsecurity),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0671-php,quantum,arq-q-0671-php,php,TLS Trust Bypass,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0672-php,quantum,arq-q-0672-php,php,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0673-php,quantum,arq-q-0673-php,php,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0674-php,quantum,arq-q-0674-php,php,Weak Cipher / Insecure Mode (ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0675-php,quantum,arq-q-0675-php,php,Weak Cipher (DES/3DES/RC4),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0676-php,quantum,arq-q-0676-php,php,Legacy RSA Key Size (<=1024),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0677-php,quantum,arq-q-0677-php,php,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0679-php,quantum,arq-q-0679-php,php,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0680-php,quantum,arq-q-0680-php,php,JWT alg=none / verification disabled,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0681-php,quantum,arq-q-0681-php,php,JWT RS/ES inventory,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0683-php,quantum,arq-q-0683-php,php,TLS Weak Protocol (PHP cURL/stream TLSv1.0/1.1),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0684-php,quantum,arq-q-0684-php,php,Weak KDF (PHP hash_pbkdf2 low iterations),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0687-php,quantum,arq-q-0687-php,php,XMLDSIG / SAML Inventory (xmlseclibs/php-saml),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0689-rust,quantum,arq-q-0689-rust,rust,TLS Trust Bypass,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0690-rust,quantum,arq-q-0690-rust,rust,TLS Dangerous Config (rustls),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0691-rust,quantum,arq-q-0691-rust,rust,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0692-rust,quantum,arq-q-0692-rust,rust,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0693-rust,quantum,arq-q-0693-rust,rust,Weak Cipher/Mode (ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0694-rust,quantum,arq-q-0694-rust,rust,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0695-rust,quantum,arq-q-0695-rust,rust,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0696-rust,quantum,arq-q-0696-rust,rust,Weak KDF (PBKDF2 low iter),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0697-rust,quantum,arq-q-0697-rust,rust,Non-crypto RNG signal,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0698-rust,quantum,arq-q-0698-rust,rust,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0700-rust,quantum,arq-q-0700-rust,rust,JWT RS/ES inventory,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0701-rust,quantum,arq-q-0701-rust,rust,TLS Weak Protocol (Rust openssl SslMethod tlsv1/tlsv1_1),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0702-rust,quantum,arq-q-0702-rust,rust,Legacy RSA Key Size (rsa crate bits<=1024),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0703-rust,quantum,arq-q-0703-rust,rust,Weak Cipher (openssl Cipher::des_ede3/rc4),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0704-rust,quantum,arq-q-0704-rust,rust,PQC Library Inventory (oqs/pqcrypto),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0707-swift,quantum,arq-q-0707-swift,swift,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0708-swift,quantum,arq-q-0708-swift,swift,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0709-swift,quantum,arq-q-0709-swift,swift,Insecure Mode (ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0710-swift,quantum,arq-q-0710-swift,swift,Weak Cipher (DES/3DES/RC4),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0711-swift,quantum,arq-q-0711-swift,swift,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0712-swift,quantum,arq-q-0712-swift,swift,HNDL Inventory (ECDH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0713-swift,quantum,arq-q-0713-swift,swift,Non-crypto RNG signal,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0714-swift,quantum,arq-q-0714-swift,swift,Key Material in Repo (PEM/PKCS12),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0716-swift,quantum,arq-q-0716-swift,swift,JWT RS/ES inventory,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0717-swift,quantum,arq-q-0717-swift,swift,TLS Weak Config (iOS ATS arbitrary loads in Info.plist),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0718-swift,quantum,arq-q-0718-swift,swift,Legacy RSA Key Size (SecKey keygen kSecAttrKeySizeInBits=1024),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0719-swift,quantum,arq-q-0719-swift,swift,Weak KDF (CCKeyDerivationPBKDF low iterations),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0722-swift,quantum,arq-q-0722-swift,swift,TLS Weak Protocol (SecureTransport/CFNetwork) - Swift,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0723-swift,quantum,arq-q-0723-swift,swift,Embedded Private Key in Source (PEM block) - Swift,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0724-erlang,quantum,arq-q-0724-erlang,erlang,TLS Trust Bypass,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0725-erlang,quantum,arq-q-0725-erlang,erlang,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0726-erlang,quantum,arq-q-0726-erlang,erlang,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0728-erlang,quantum,arq-q-0728-erlang,erlang,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0729-erlang,quantum,arq-q-0729-erlang,erlang,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0730-erlang,quantum,arq-q-0730-erlang,erlang,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0731-erlang,quantum,arq-q-0731-erlang,erlang,TLS Weak Protocol (:ssl versions tlsv1/tlsv1.1),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0732-erlang,quantum,arq-q-0732-erlang,erlang,Insecure Mode (ECB via :crypto.crypto_one_time),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0735-erlang,quantum,arq-q-0735-erlang,erlang,JWT Library Inventory (jose),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0737-erlang,quantum,arq-q-0737-erlang,erlang,Embedded Private Key in Source (PEM block) - Erlang,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0739-elixir,quantum,arq-q-0739-elixir,elixir,TLS Trust Bypass,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0740-elixir,quantum,arq-q-0740-elixir,elixir,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0741-elixir,quantum,arq-q-0741-elixir,elixir,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0742-elixir,quantum,arq-q-0742-elixir,elixir,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0743-elixir,quantum,arq-q-0743-elixir,elixir,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0745-elixir,quantum,arq-q-0745-elixir,elixir,JWT RS/ES inventory,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0746-elixir,quantum,arq-q-0746-elixir,elixir,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0747-elixir,quantum,arq-q-0747-elixir,elixir,TLS Weak Protocol (:ssl versions tlsv1/tlsv1.1),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0748-elixir,quantum,arq-q-0748-elixir,elixir,Insecure Mode (ECB via :crypto.crypto_one_time),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0752-elixir,quantum,arq-q-0752-elixir,elixir,Weak Cipher (DES/3DES/RC4) - Erlang/Elixir :crypto,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0754-elixir,quantum,arq-q-0754-elixir,elixir,Embedded Private Key in Source (PEM block) - Elixir,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0759-zig,quantum,arq-q-0759-zig,zig,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0760-zig,quantum,arq-q-0760-zig,zig,Zig std.crypto usage inventory,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0765-zig,quantum,arq-q-0765-zig,zig,Embedded Private Key in Source (PEM block) - Zig,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0766-shell,quantum,arq-q-0766-shell,shell,TLS Trust Bypass (curl -k),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0767-shell,quantum,arq-q-0767-shell,shell,TLS Trust Bypass (wget),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0768-shell,quantum,arq-q-0768-shell,shell,TLS Weak Protocol (openssl s_client),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0769-shell,quantum,arq-q-0769-shell,shell,Weak Hash (openssl dgst),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0770-shell,quantum,arq-q-0770-shell,shell,Weak Cipher (openssl enc DES/3DES/RC4),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0771-shell,quantum,arq-q-0771-shell,shell,Insecure Mode (openssl enc ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0772-shell,quantum,arq-q-0772-shell,shell,Legacy RSA key size (openssl genrsa),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0773-shell,quantum,arq-q-0773-shell,shell,Shor Inventory (openssl genrsa 2048+),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0774-shell,quantum,arq-q-0774-shell,shell,HNDL Inventory (openssl dhparam),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0775-shell,quantum,arq-q-0775-shell,shell,KeyStore password hardcoded (keytool -storepass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0776-shell,quantum,arq-q-0776-shell,shell,Key material in repo (PEM/PFX/JKS),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0777-shell,quantum,arq-q-0777-shell,shell,SSH StrictHostKeyChecking disabled,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0782-powershell,quantum,arq-q-0782-powershell,powershell,TLS Trust Bypass (ServerCertificateValidationCallback),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0783-powershell,quantum,arq-q-0783-powershell,powershell,TLS Protocol forced to TLS1.0/SSL3,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0784-powershell,quantum,arq-q-0784-powershell,powershell,Invoke-WebRequest SkipCertificateCheck,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0785-powershell,quantum,arq-q-0785-powershell,powershell,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0786-powershell,quantum,arq-q-0786-powershell,powershell,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0787-powershell,quantum,arq-q-0787-powershell,powershell,Weak Cipher (DES/3DES/RC2),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0788-powershell,quantum,arq-q-0788-powershell,powershell,Insecure Mode (ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0789-powershell,quantum,arq-q-0789-powershell,powershell,Legacy RSA key size (1024),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0790-powershell,quantum,arq-q-0790-powershell,powershell,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0791-powershell,quantum,arq-q-0791-powershell,powershell,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0792-powershell,quantum,arq-q-0792-powershell,powershell,Weak KDF params (PBKDF2),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0793-powershell,quantum,arq-q-0793-powershell,powershell,Non-crypto RNG signal,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0794-powershell,quantum,arq-q-0794-powershell,powershell,Key material in repo (PEM/PFX),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0795-powershell,quantum,arq-q-0795-powershell,powershell,JWT alg=none / validation disabled,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0798-plsql,quantum,arq-q-0798-plsql,plsql,Weak Hash (DBMS_CRYPTO MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0799-plsql,quantum,arq-q-0799-plsql,plsql,Weak Hash (DBMS_CRYPTO SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0800-plsql,quantum,arq-q-0800-plsql,plsql,Weak Cipher (DES/3DES),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0808-plsql,quantum,arq-q-0808-plsql,plsql,Key Material Artifact (Oracle Wallet / P12 / SSO),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0809-tsql,quantum,arq-q-0809-tsql,tsql,Weak Hash (HASHBYTES MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0810-tsql,quantum,arq-q-0810-tsql,tsql,Weak Hash (HASHBYTES SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0811-tsql,quantum,arq-q-0811-tsql,tsql,Weak cipher via CREATE SYMMETRIC KEY,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
